,DayOfYear,Interp.Value,LowerBound,UpperBound,gw_min,gw_max,AvgWaterTemp_C,NEP_median,NEP_lower,NEP_upper,NEP_max,daily_NEP,atm_CO2_ppm,date,measured_discharge
310,177,29042.064,28059.87254,29643.83439,20585.01,35003.18212,4.923873327,3.209604885,1.665713107,5.08632107,15.36496386,8.315487943,436.8315786,2018-06-26,0.298462708
311,177,29042.064,28059.87254,29643.83439,20585.01,35003.18212,4.923873327,3.209604885,1.665713107,5.08632107,15.36496386,8.315487943,436.8315786,2019-06-26,0.174822083
312,177,29042.064,28059.87254,29643.83439,20585.01,35003.18212,4.923873327,3.209604885,1.665713107,5.08632107,15.36496386,8.315487943,436.8315786,2023-06-26,0.3489125
313,177,29042.064,28059.87254,29643.83439,20585.01,35003.18212,4.923873327,3.209604885,1.665713107,5.08632107,15.36496386,8.315487943,436.8315786,2020-06-25,1.162932195
314,177,29042.064,28059.87254,29643.83439,20585.01,35003.18212,4.923873327,3.209604885,1.665713107,5.08632107,15.36496386,8.315487943,436.8315786,2022-06-26,0.315857188
315,177,29042.064,28059.87254,29643.83439,20585.01,35003.18212,4.923873327,3.209604885,1.665713107,5.08632107,15.36496386,8.315487943,436.8315786,2021-06-26,0.2665225
316,178,29138.278,28194.35115,29762.21502,20585.01,35003.18212,4.979854626,3.209604885,1.665713107,5.08632107,15.36496386,9.523060576,443.3406184,2018-06-27,0.431352083
317,178,29138.278,28194.35115,29762.21502,20585.01,35003.18212,4.979854626,3.209604885,1.665713107,5.08632107,15.36496386,9.523060576,443.3406184,2019-06-27,0.170456489
318,178,29138.278,28194.35115,29762.21502,20585.01,35003.18212,4.979854626,3.209604885,1.665713107,5.08632107,15.36496386,9.523060576,443.3406184,2023-06-27,0.352231458
319,178,29138.278,28194.35115,29762.21502,20585.01,35003.18212,4.979854626,3.209604885,1.665713107,5.08632107,15.36496386,9.523060576,443.3406184,2022-06-27,0.308716146
320,178,29138.278,28194.35115,29762.21502,20585.01,35003.18212,4.979854626,3.209604885,1.665713107,5.08632107,15.36496386,9.523060576,443.3406184,2020-06-26,0.864002211
321,178,29138.278,28194.35115,29762.21502,20585.01,35003.18212,4.979854626,3.209604885,1.665713107,5.08632107,15.36496386,9.523060576,443.3406184,2021-06-27,0.255286771
322,179,29232.65527,28327.77738,29877.99126,20585.01,35003.18212,4.842888258,3.209604885,1.665713107,5.08632107,15.36496386,7.052380987,442.3611459,2023-06-28,0.343450208
323,179,29232.65527,28327.77738,29877.99126,20585.01,35003.18212,4.842888258,3.209604885,1.665713107,5.08632107,15.36496386,7.052380987,442.3611459,2018-06-28,0.443565729
324,179,29232.65527,28327.77738,29877.99126,20585.01,35003.18212,4.842888258,3.209604885,1.665713107,5.08632107,15.36496386,7.052380987,442.3611459,2022-06-28,0.302949792
325,179,29232.65527,28327.77738,29877.99126,20585.01,35003.18212,4.842888258,3.209604885,1.665713107,5.08632107,15.36496386,7.052380987,442.3611459,2019-06-28,0.171180938
326,179,29232.65527,28327.77738,29877.99126,20585.01,35003.18212,4.842888258,3.209604885,1.665713107,5.08632107,15.36496386,7.052380987,442.3611459,2021-06-28,0.250353542
327,179,29232.65527,28327.77738,29877.99126,20585.01,35003.18212,4.842888258,3.209604885,1.665713107,5.08632107,15.36496386,7.052380987,442.3611459,2020-06-27,0.764403333
328,180,29325.28831,28460.13202,29991.20209,20585.01,35003.18212,4.945021093,3.209604885,1.665713107,5.08632107,15.36496386,6.023720368,437.2392313,2023-06-29,0.347432396
329,180,29325.28831,28460.13202,29991.20209,20585.01,35003.18212,4.945021093,3.209604885,1.665713107,5.08632107,15.36496386,6.023720368,437.2392313,2019-06-29,0.164525833
330,180,29325.28831,28460.13202,29991.20209,20585.01,35003.18212,4.945021093,3.209604885,1.665713107,5.08632107,15.36496386,6.023720368,437.2392313,2020-06-28,0.712334479
331,180,29325.28831,28460.13202,29991.20209,20585.01,35003.18212,4.945021093,3.209604885,1.665713107,5.08632107,15.36496386,6.023720368,437.2392313,2022-06-29,0.300377917
332,180,29325.28831,28460.13202,29991.20209,20585.01,35003.18212,4.945021093,3.209604885,1.665713107,5.08632107,15.36496386,6.023720368,437.2392313,2018-06-29,0.442978095
333,180,29325.28831,28460.13202,29991.20209,20585.01,35003.18212,4.945021093,3.209604885,1.665713107,5.08632107,15.36496386,6.023720368,437.2392313,2021-06-29,0.248630208
334,181,29416.26958,28591.39581,30101.8865,20585.01,35003.18212,4.881228461,3.209604885,1.665713107,5.08632107,15.36496386,8.148092419,450.4991056,2020-06-29,0.716458452
335,181,29416.26958,28591.39581,30101.8865,20585.01,35003.18212,4.881228461,3.209604885,1.665713107,5.08632107,15.36496386,8.148092419,450.4991056,2018-06-30,0.526855833
336,181,29416.26958,28591.39581,30101.8865,20585.01,35003.18212,4.881228461,3.209604885,1.665713107,5.08632107,15.36496386,8.148092419,450.4991056,2021-06-30,0.244640625
337,181,29416.26958,28591.39581,30101.8865,20585.01,35003.18212,4.881228461,3.209604885,1.665713107,5.08632107,15.36496386,8.148092419,450.4991056,2023-06-30,0.35231875
338,181,29416.26958,28591.39581,30101.8865,20585.01,35003.18212,4.881228461,3.209604885,1.665713107,5.08632107,15.36496386,8.148092419,450.4991056,2022-06-30,0.297151771
339,181,29416.26958,28591.39581,30101.8865,20585.01,35003.18212,4.881228461,3.209604885,1.665713107,5.08632107,15.36496386,8.148092419,450.4991056,2019-06-30,0.167552604
340,182,29505.69156,28721.54952,30210.08346,20585.01,35003.18212,4.912198276,3.209604885,1.665713107,5.08632107,15.36496386,9.68956215,440.9358612,2023-07-01,0.336084167
341,182,29505.69156,28721.54952,30210.08346,20585.01,35003.18212,4.912198276,3.209604885,1.665713107,5.08632107,15.36496386,9.68956215,440.9358612,2022-07-01,0.293673333
342,182,29505.69156,28721.54952,30210.08346,20585.01,35003.18212,4.912198276,3.209604885,1.665713107,5.08632107,15.36496386,9.68956215,440.9358612,2020-06-30,0.712975158
343,182,29505.69156,28721.54952,30210.08346,20585.01,35003.18212,4.912198276,3.209604885,1.665713107,5.08632107,15.36496386,9.68956215,440.9358612,2019-07-01,0.189574583
344,182,29505.69156,28721.54952,30210.08346,20585.01,35003.18212,4.912198276,3.209604885,1.665713107,5.08632107,15.36496386,9.68956215,440.9358612,2018-07-01,0.660756563
345,182,29505.69156,28721.54952,30210.08346,20585.01,35003.18212,4.912198276,3.209604885,1.665713107,5.08632107,15.36496386,9.68956215,440.9358612,2021-07-01,0.241414167
346,183,29593.64674,28850.57393,30315.83196,20585.01,35003.18212,5.02608642,3.209604885,1.665713107,5.08632107,15.36496386,5.835794839,438.5089687,2018-07-02,0.732585
347,183,29593.64674,28850.57393,30315.83196,20585.01,35003.18212,5.02608642,3.209604885,1.665713107,5.08632107,15.36496386,5.835794839,438.5089687,2023-07-02,0.325255313
348,183,29593.64674,28850.57393,30315.83196,20585.01,35003.18212,5.02608642,3.209604885,1.665713107,5.08632107,15.36496386,5.835794839,438.5089687,2020-07-01,0.700598659
349,183,29593.64674,28850.57393,30315.83196,20585.01,35003.18212,5.02608642,3.209604885,1.665713107,5.08632107,15.36496386,5.835794839,438.5089687,2022-07-02,0.287194167
350,183,29593.64674,28850.57393,30315.83196,20585.01,35003.18212,5.02608642,3.209604885,1.665713107,5.08632107,15.36496386,5.835794839,438.5089687,2021-07-02,0.239012396
351,183,29593.64674,28850.57393,30315.83196,20585.01,35003.18212,5.02608642,3.209604885,1.665713107,5.08632107,15.36496386,5.835794839,438.5089687,2019-07-02,0.180835208
352,184,29680.22758,28978.44978,30419.17098,20585.01,35003.18212,5.251683412,3.209604885,1.665713107,5.08632107,15.36496386,8.518464464,418.4412416,2020-07-02,0.606155806
353,184,29680.22758,28978.44978,30419.17098,20585.01,35003.18212,5.251683412,3.209604885,1.665713107,5.08632107,15.36496386,8.518464464,418.4412416,2019-07-03,0.173971771
354,184,29680.22758,28978.44978,30419.17098,20585.01,35003.18212,5.251683412,3.209604885,1.665713107,5.08632107,15.36496386,8.518464464,418.4412416,2018-07-03,0.568554167
355,184,29680.22758,28978.44978,30419.17098,20585.01,35003.18212,5.251683412,3.209604885,1.665713107,5.08632107,15.36496386,8.518464464,418.4412416,2022-07-03,0.284608125
356,184,29680.22758,28978.44978,30419.17098,20585.01,35003.18212,5.251683412,3.209604885,1.665713107,5.08632107,15.36496386,8.518464464,418.4412416,2023-07-03,0.316967292
357,184,29680.22758,28978.44978,30419.17098,20585.01,35003.18212,5.251683412,3.209604885,1.665713107,5.08632107,15.36496386,8.518464464,418.4412416,2021-07-03,0.230602083
358,185,29765.52656,29105.15784,30520.1395,20585.01,35003.18212,5.203263258,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,449.1634336,2023-07-04,0.310832083
359,185,29765.52656,29105.15784,30520.1395,20585.01,35003.18212,5.203263258,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,449.1634336,2019-07-04,0.172105208
360,185,29765.52656,29105.15784,30520.1395,20585.01,35003.18212,5.203263258,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,449.1634336,2021-07-04,0.223831146
361,185,29765.52656,29105.15784,30520.1395,20585.01,35003.18212,5.203263258,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,449.1634336,2020-07-03,0.576959063
362,185,29765.52656,29105.15784,30520.1395,20585.01,35003.18212,5.203263258,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,449.1634336,2022-07-04,0.347601771
363,185,29765.52656,29105.15784,30520.1395,20585.01,35003.18212,5.203263258,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,449.1634336,2018-07-04,0.465895313
364,186,29849.63616,29230.67888,30618.77651,20585.01,35003.18212,5.423893491,3.209604885,1.665713107,5.08632107,15.36496386,14.53774417,438.1655876,2023-07-05,0.296446563
365,186,29849.63616,29230.67888,30618.77651,20585.01,35003.18212,5.423893491,3.209604885,1.665713107,5.08632107,15.36496386,14.53774417,438.1655876,2019-07-05,0.170051474
366,186,29849.63616,29230.67888,30618.77651,20585.01,35003.18212,5.423893491,3.209604885,1.665713107,5.08632107,15.36496386,14.53774417,438.1655876,2021-07-05,0.22135
367,186,29849.63616,29230.67888,30618.77651,20585.01,35003.18212,5.423893491,3.209604885,1.665713107,5.08632107,15.36496386,14.53774417,438.1655876,2020-07-04,0.557391146
368,186,29849.63616,29230.67888,30618.77651,20585.01,35003.18212,5.423893491,3.209604885,1.665713107,5.08632107,15.36496386,14.53774417,438.1655876,2018-07-05,0.424997619
369,186,29849.63616,29230.67888,30618.77651,20585.01,35003.18212,5.423893491,3.209604885,1.665713107,5.08632107,15.36496386,14.53774417,438.1655876,2022-07-05,0.303013021
370,187,29932.64887,29354.99366,30715.12099,20585.01,35003.18212,5.451265444,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,441.8983922,2021-07-06,0.224306979
371,187,29932.64887,29354.99366,30715.12099,20585.01,35003.18212,5.451265444,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,441.8983922,2020-07-05,0.541988125
372,187,29932.64887,29354.99366,30715.12099,20585.01,35003.18212,5.451265444,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,441.8983922,2022-07-06,0.295265625
373,187,29932.64887,29354.99366,30715.12099,20585.01,35003.18212,5.451265444,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,441.8983922,2023-07-06,0.288431042
374,187,29932.64887,29354.99366,30715.12099,20585.01,35003.18212,5.451265444,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,441.8983922,2018-07-06,0.407598646
375,187,29932.64887,29354.99366,30715.12099,20585.01,35003.18212,5.451265444,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,441.8983922,2019-07-06,0.166136875
376,188,30014.65715,29478.08295,30809.21192,20585.01,35003.18212,5.312219697,3.209604885,1.665713107,5.08632107,15.36496386,10.80776519,460.9910621,2023-07-07,0.312585729
377,188,30014.65715,29478.08295,30809.21192,20585.01,35003.18212,5.312219697,3.209604885,1.665713107,5.08632107,15.36496386,10.80776519,460.9910621,2018-07-07,0.401053021
378,188,30014.65715,29478.08295,30809.21192,20585.01,35003.18212,5.312219697,3.209604885,1.665713107,5.08632107,15.36496386,10.80776519,460.9910621,2021-07-07,0.230979479
379,188,30014.65715,29478.08295,30809.21192,20585.01,35003.18212,5.312219697,3.209604885,1.665713107,5.08632107,15.36496386,10.80776519,460.9910621,2019-07-07,0.164058646
380,188,30014.65715,29478.08295,30809.21192,20585.01,35003.18212,5.312219697,3.209604885,1.665713107,5.08632107,15.36496386,10.80776519,460.9910621,2020-07-06,0.525566146
381,188,30014.65715,29478.08295,30809.21192,20585.01,35003.18212,5.312219697,3.209604885,1.665713107,5.08632107,15.36496386,10.80776519,460.9910621,2022-07-07,0.286939688
382,189,30095.75348,29599.9275,30901.08829,20585.01,35003.18212,5.290367983,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,420.7092075,2022-07-08,0.284819896
383,189,30095.75348,29599.9275,30901.08829,20585.01,35003.18212,5.290367983,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,420.7092075,2023-07-08,0.477092188
384,189,30095.75348,29599.9275,30901.08829,20585.01,35003.18212,5.290367983,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,420.7092075,2019-07-08,0.163719167
385,189,30095.75348,29599.9275,30901.08829,20585.01,35003.18212,5.290367983,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,420.7092075,2020-07-07,0.507629663
386,189,30095.75348,29599.9275,30901.08829,20585.01,35003.18212,5.290367983,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,420.7092075,2018-07-08,0.386161146
387,189,30095.75348,29599.9275,30901.08829,20585.01,35003.18212,5.290367983,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,420.7092075,2021-07-08,0.251838462
388,190,30176.03034,29720.50809,30990.78907,20585.01,35003.18212,5.097332984,3.209604885,1.665713107,5.08632107,15.36496386,2.448947589,444.3416277,2023-07-09,0.552836563
389,190,30176.03034,29720.50809,30990.78907,20585.01,35003.18212,5.097332984,3.209604885,1.665713107,5.08632107,15.36496386,2.448947589,444.3416277,2019-07-09,0.163848333
390,190,30176.03034,29720.50809,30990.78907,20585.01,35003.18212,5.097332984,3.209604885,1.665713107,5.08632107,15.36496386,2.448947589,444.3416277,2022-07-09,0.280804896
391,190,30176.03034,29720.50809,30990.78907,20585.01,35003.18212,5.097332984,3.209604885,1.665713107,5.08632107,15.36496386,2.448947589,444.3416277,2021-07-09,0.264221979
392,190,30176.03034,29720.50809,30990.78907,20585.01,35003.18212,5.097332984,3.209604885,1.665713107,5.08632107,15.36496386,2.448947589,444.3416277,2018-07-09,0.39073875
393,190,30176.03034,29720.50809,30990.78907,20585.01,35003.18212,5.097332984,3.209604885,1.665713107,5.08632107,15.36496386,2.448947589,444.3416277,2020-07-08,0.497157396
394,191,30255.58021,29839.80546,31078.35324,20585.01,35003.18212,5.148768577,3.209604885,1.665713107,5.08632107,15.36496386,9.29056645,455.1898652,2023-07-10,0.433496354
395,191,30255.58021,29839.80546,31078.35324,20585.01,35003.18212,5.148768577,3.209604885,1.665713107,5.08632107,15.36496386,9.29056645,455.1898652,2019-07-10,0.156618021
396,191,30255.58021,29839.80546,31078.35324,20585.01,35003.18212,5.148768577,3.209604885,1.665713107,5.08632107,15.36496386,9.29056645,455.1898652,2020-07-09,0.499899063
397,191,30255.58021,29839.80546,31078.35324,20585.01,35003.18212,5.148768577,3.209604885,1.665713107,5.08632107,15.36496386,9.29056645,455.1898652,2021-07-10,0.244528542
398,191,30255.58021,29839.80546,31078.35324,20585.01,35003.18212,5.148768577,3.209604885,1.665713107,5.08632107,15.36496386,9.29056645,455.1898652,2018-07-10,0.371022989
399,191,30255.58021,29839.80546,31078.35324,20585.01,35003.18212,5.148768577,3.209604885,1.665713107,5.08632107,15.36496386,9.29056645,455.1898652,2022-07-10,0.311969479
400,192,30334.49557,29957.8004,31163.8198,20585.01,35003.18212,5.21063125,3.209604885,1.665713107,5.08632107,15.36496386,5.549340286,472.4657377,2019-07-11,0.156090208
401,192,30334.49557,29957.8004,31163.8198,20585.01,35003.18212,5.21063125,3.209604885,1.665713107,5.08632107,15.36496386,5.549340286,472.4657377,2021-07-11,0.228884896
402,192,30334.49557,29957.8004,31163.8198,20585.01,35003.18212,5.21063125,3.209604885,1.665713107,5.08632107,15.36496386,5.549340286,472.4657377,2018-07-11,0.387138333
403,192,30334.49557,29957.8004,31163.8198,20585.01,35003.18212,5.21063125,3.209604885,1.665713107,5.08632107,15.36496386,5.549340286,472.4657377,2023-07-11,0.377348021
404,192,30334.49557,29957.8004,31163.8198,20585.01,35003.18212,5.21063125,3.209604885,1.665713107,5.08632107,15.36496386,5.549340286,472.4657377,2022-07-11,0.368953854
405,192,30334.49557,29957.8004,31163.8198,20585.01,35003.18212,5.21063125,3.209604885,1.665713107,5.08632107,15.36496386,5.549340286,472.4657377,2020-07-10,0.587455625
406,193,30412.86888,30074.47366,31247.22773,20585.01,35003.18212,5.20592299,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.0815375,2019-07-12,0.157608452
407,193,30412.86888,30074.47366,31247.22773,20585.01,35003.18212,5.20592299,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.0815375,2023-07-12,0.364226042
408,193,30412.86888,30074.47366,31247.22773,20585.01,35003.18212,5.20592299,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.0815375,2018-07-12,0.554380968
409,193,30412.86888,30074.47366,31247.22773,20585.01,35003.18212,5.20592299,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.0815375,2022-07-12,0.390614167
410,193,30412.86888,30074.47366,31247.22773,20585.01,35003.18212,5.20592299,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.0815375,2021-07-12,0.220071771
411,193,30412.86888,30074.47366,31247.22773,20585.01,35003.18212,5.20592299,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.0815375,2020-07-11,0.533885521
412,194,30490.79264,30189.806,31328.616,20585.01,35003.18212,5.259662791,3.209604885,1.665713107,5.08632107,15.36496386,3.446317956,455.6235611,2023-07-13,0.352213125
413,194,30490.79264,30189.806,31328.616,20585.01,35003.18212,5.259662791,3.209604885,1.665713107,5.08632107,15.36496386,3.446317956,455.6235611,2021-07-13,0.229606354
414,194,30490.79264,30189.806,31328.616,20585.01,35003.18212,5.259662791,3.209604885,1.665713107,5.08632107,15.36496386,3.446317956,455.6235611,2022-07-13,0.348893958
415,194,30490.79264,30189.806,31328.616,20585.01,35003.18212,5.259662791,3.209604885,1.665713107,5.08632107,15.36496386,3.446317956,455.6235611,2019-07-13,0.189750208
416,194,30490.79264,30189.806,31328.616,20585.01,35003.18212,5.259662791,3.209604885,1.665713107,5.08632107,15.36496386,3.446317956,455.6235611,2020-07-12,0.50884125
417,195,30568.35931,30303.7782,31408.02359,20585.01,35003.18212,5.426474854,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,454.8091833,2019-07-14,0.174189583
418,195,30568.35931,30303.7782,31408.02359,20585.01,35003.18212,5.426474854,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,454.8091833,2021-07-14,0.215642604
419,195,30568.35931,30303.7782,31408.02359,20585.01,35003.18212,5.426474854,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,454.8091833,2023-07-14,0.337316354
420,195,30568.35931,30303.7782,31408.02359,20585.01,35003.18212,5.426474854,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,454.8091833,2020-07-13,0.540009688
421,195,30568.35931,30303.7782,31408.02359,20585.01,35003.18212,5.426474854,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,454.8091833,2022-07-14,0.3366575
422,196,30645.66137,30416.371,31485.4895,20585.01,35003.18212,5.318467593,3.209604885,1.665713107,5.08632107,15.36496386,3.206510464,453.9948055,2020-07-14,0.625347396
423,196,30645.66137,30416.371,31485.4895,20585.01,35003.18212,5.318467593,3.209604885,1.665713107,5.08632107,15.36496386,3.206510464,453.9948055,2023-07-15,0.335684167
424,196,30645.66137,30416.371,31485.4895,20585.01,35003.18212,5.318467593,3.209604885,1.665713107,5.08632107,15.36496386,3.206510464,453.9948055,2019-07-15,0.166121042
425,196,30645.66137,30416.371,31485.4895,20585.01,35003.18212,5.318467593,3.209604885,1.665713107,5.08632107,15.36496386,3.206510464,453.9948055,2021-07-15,0.215483021
426,196,30645.66137,30416.371,31485.4895,20585.01,35003.18212,5.318467593,3.209604885,1.665713107,5.08632107,15.36496386,3.206510464,453.9948055,2022-07-15,0.321745625
427,197,30722.79131,30527.56519,31561.0527,20585.01,35003.18212,5.320046373,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,453.1804277,2020-07-15,0.582348646
428,197,30722.79131,30527.56519,31561.0527,20585.01,35003.18212,5.320046373,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,453.1804277,2023-07-16,0.325902396
429,197,30722.79131,30527.56519,31561.0527,20585.01,35003.18212,5.320046373,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,453.1804277,2019-07-16,0.160812188
430,197,30722.79131,30527.56519,31561.0527,20585.01,35003.18212,5.320046373,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,453.1804277,2022-07-16,0.377522188
431,197,30722.79131,30527.56519,31561.0527,20585.01,35003.18212,5.320046373,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,453.1804277,2021-07-16,0.205490843
432,198,30799.82113,30577.17613,31634.75218,20585.01,35003.18212,5.503384884,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,451.8504508,2020-07-16,0.558518542
433,198,30799.82113,30577.17613,31634.75218,20585.01,35003.18212,5.503384884,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,451.8504508,2023-07-17,0.316235313
434,198,30799.82113,30577.17613,31634.75218,20585.01,35003.18212,5.503384884,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,451.8504508,2022-07-17,0.411203229
435,198,30799.82113,30577.17613,31634.75218,20585.01,35003.18212,5.503384884,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,451.8504508,2021-07-17,0.200815833
436,198,30799.82113,30577.17613,31634.75218,20585.01,35003.18212,5.503384884,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,451.8504508,2019-07-17,0.160188646
437,199,30876.741,30626.73092,31706.62692,20585.01,35003.18212,5.513070602,3.209604885,1.665713107,5.08632107,15.36496386,3.75951738,444.0737188,2021-07-18,0.194947813
438,199,30876.741,30626.73092,31706.62692,20585.01,35003.18212,5.513070602,3.209604885,1.665713107,5.08632107,15.36496386,3.75951738,444.0737188,2020-07-17,0.567259063
439,199,30876.741,30626.73092,31706.62692,20585.01,35003.18212,5.513070602,3.209604885,1.665713107,5.08632107,15.36496386,3.75951738,444.0737188,2022-07-18,0.397877917
440,199,30876.741,30626.73092,31706.62692,20585.01,35003.18212,5.513070602,3.209604885,1.665713107,5.08632107,15.36496386,3.75951738,444.0737188,2019-07-18,0.227642316
441,199,30876.741,30626.73092,31706.62692,20585.01,35003.18212,5.513070602,3.209604885,1.665713107,5.08632107,15.36496386,3.75951738,444.0737188,2023-07-18,0.306685417
442,200,30953.52064,30676.23124,31776.71589,20585.01,35003.18212,5.366071345,3.209604885,1.665713107,5.08632107,15.36496386,4.457587468,469.1764439,2020-07-18,0.552601667
443,200,30953.52064,30676.23124,31776.71589,20585.01,35003.18212,5.366071345,3.209604885,1.665713107,5.08632107,15.36496386,4.457587468,469.1764439,2019-07-19,0.191578021
444,200,30953.52064,30676.23124,31776.71589,20585.01,35003.18212,5.366071345,3.209604885,1.665713107,5.08632107,15.36496386,4.457587468,469.1764439,2023-07-19,0.297251875
445,200,30953.52064,30676.23124,31776.71589,20585.01,35003.18212,5.366071345,3.209604885,1.665713107,5.08632107,15.36496386,4.457587468,469.1764439,2022-07-19,0.415911042
446,200,30953.52064,30676.23124,31776.71589,20585.01,35003.18212,5.366071345,3.209604885,1.665713107,5.08632107,15.36496386,4.457587468,469.1764439,2021-07-19,0.191410938
447,201,31030.12974,30725.67877,31845.05809,20585.01,35003.18212,5.177386207,3.209604885,1.665713107,5.08632107,15.36496386,4.65498984,472.0186479,2022-07-20,0.468728542
448,201,31030.12974,30725.67877,31845.05809,20585.01,35003.18212,5.177386207,3.209604885,1.665713107,5.08632107,15.36496386,4.65498984,472.0186479,2019-07-20,0.177878542
449,201,31030.12974,30725.67877,31845.05809,20585.01,35003.18212,5.177386207,3.209604885,1.665713107,5.08632107,15.36496386,4.65498984,472.0186479,2023-07-20,0.287935833
450,201,31030.12974,30725.67877,31845.05809,20585.01,35003.18212,5.177386207,3.209604885,1.665713107,5.08632107,15.36496386,4.65498984,472.0186479,2018-07-20,0.33828
451,201,31030.12974,30725.67877,31845.05809,20585.01,35003.18212,5.177386207,3.209604885,1.665713107,5.08632107,15.36496386,4.65498984,472.0186479,2021-07-20,0.177951771
452,201,31030.12974,30725.67877,31845.05809,20585.01,35003.18212,5.177386207,3.209604885,1.665713107,5.08632107,15.36496386,4.65498984,472.0186479,2020-07-19,0.642578438
453,202,31106.53801,30775.0752,31911.6925,20585.01,35003.18212,5.131192045,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,452.9859529,2018-07-21,0.340631979
454,202,31106.53801,30775.0752,31911.6925,20585.01,35003.18212,5.131192045,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,452.9859529,2022-07-21,0.419781146
455,202,31106.53801,30775.0752,31911.6925,20585.01,35003.18212,5.131192045,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,452.9859529,2021-07-21,0.174197143
456,202,31106.53801,30775.0752,31911.6925,20585.01,35003.18212,5.131192045,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,452.9859529,2023-07-21,0.278738542
457,202,31106.53801,30775.0752,31911.6925,20585.01,35003.18212,5.131192045,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,452.9859529,2020-07-20,0.619809063
458,202,31106.53801,30775.0752,31911.6925,20585.01,35003.18212,5.131192045,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,452.9859529,2019-07-21,0.173831354
459,203,31182.71516,30824.42222,31976.71208,20585.01,35003.18212,5.566207331,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,465.6468727,2020-07-21,0.599719583
460,203,31182.71516,30824.42222,31976.71208,20585.01,35003.18212,5.566207331,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,465.6468727,2023-07-22,0.269659479
461,203,31182.71516,30824.42222,31976.71208,20585.01,35003.18212,5.566207331,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,465.6468727,2022-07-22,0.390257708
462,203,31182.71516,30824.42222,31976.71208,20585.01,35003.18212,5.566207331,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,465.6468727,2018-07-22,0.3308925
463,203,31182.71516,30824.42222,31976.71208,20585.01,35003.18212,5.566207331,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,465.6468727,2021-07-22,0.173722105
464,203,31182.71516,30824.42222,31976.71208,20585.01,35003.18212,5.566207331,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,465.6468727,2019-07-22,0.166866771
465,204,31258.63089,30873.72152,32040.15077,20585.01,35003.18212,5.604491647,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,457.8777069,2022-07-23,0.353048958
466,204,31258.63089,30873.72152,32040.15077,20585.01,35003.18212,5.604491647,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,457.8777069,2020-07-22,0.660011463
467,204,31258.63089,30873.72152,32040.15077,20585.01,35003.18212,5.604491647,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,457.8777069,2023-07-23,0.260701146
