"","Year","Day","Elmt_ID","Chan_ID","Inflow","Outflow","Storage","Baseflow","Loss","Balance","discharge_modeled","date","flowing","topaz_id","Permanent_Identifier"
"25659",2020,257,67,18,349.96,349.17,3.94,0,0.86,0,0.00404131944444444,2020-09-13,1,54,1007
"25660",2020,257,68,19,890.22,890.38,6.38,0,0,0,0.0103053240740741,2020-09-13,1,44,1003
"25661",2020,257,69,20,43.71,43.69,0.14,0,0.03,0,0.000505671296296296,2020-09-13,1,34,1002
"25662",2020,257,70,21,969.6,969.04,6.37,0,0.73,0,0.0112157407407407,2020-09-13,1,24,1001
"25664",2020,258,51,2,60.31,59.93,0.3,0,0.39,0,0.000693634259259259,2020-09-14,1,214,1005
"25665",2020,258,51,2,60.31,59.93,0.3,0,0.39,0,0.000693634259259259,2020-09-14,1,214,1015
"25666",2020,258,52,3,30.13,30.01,0.09,0,0.12,0,0,2020-09-14,0,204,1023
"25667",2020,258,53,4,27.3,27.23,0.05,0,0.07,0,0,2020-09-14,0,194,1024
"25668",2020,258,54,5,68.46,68.24,0.22,0,0.23,0,0.000789814814814815,2020-09-14,1,184,1017
"25669",2020,258,54,5,68.46,68.24,0.22,0,0.23,0,0.000789814814814815,2020-09-14,1,184,1022
"25670",2020,258,55,6,84.07,83.59,0.74,0,0.49,0,0.000967476851851852,2020-09-14,1,174,1016
"25671",2020,258,55,6,84.07,83.59,0.74,0,0.49,0,0.000967476851851852,2020-09-14,1,174,1025
"25672",2020,258,56,7,174.05,173.6,0.65,0,0.46,0,0.00200925925925926,2020-09-14,1,164,1020
"25673",2020,258,57,8,85.27,84.71,0.75,0,0.58,0,0.000980439814814815,2020-09-14,1,154,1021
"25674",2020,258,58,9,316.45,315.36,2.8,0,1.16,0,0.00365,2020-09-14,1,144,1019
"25675",2020,258,59,10,444.31,443.27,3.53,0,1.12,0,0.00513043981481481,2020-09-14,1,134,1013
"25676",2020,258,60,11,520.48,519.22,4.42,0,1.37,0,0.00600949074074074,2020-09-14,1,124,1004
"25677",2020,258,61,12,67.96,67.66,0.36,0,0.3,0,0.000783101851851852,2020-09-14,1,114,1018
"25678",2020,258,62,13,21.93,21.89,0.02,0,0.04,0,0,2020-09-14,0,104,1014
"25679",2020,258,63,14,101.71,101.41,0.29,0,0.3,0,0.00117372685185185,2020-09-14,1,94,1011
"25680",2020,258,64,15,25.03,24.94,0.04,0,0.09,0,0,2020-09-14,0,84,1006
"25681",2020,258,64,15,25.03,24.94,0.04,0,0.09,0,0,2020-09-14,0,84,1010
"25682",2020,258,64,15,25.03,24.94,0.04,0,0.09,0,0,2020-09-14,0,84,1012
"25683",2020,258,65,16,112.57,111.88,0.78,0,0.7,0,0.00129490740740741,2020-09-14,1,74,1009
"25684",2020,258,66,17,154.76,154.47,0.33,0,0.3,0,0.00178784722222222,2020-09-14,1,64,1008
"25685",2020,258,67,18,341.52,340.03,3.87,0,1.55,0,0.00393553240740741,2020-09-14,1,54,1007
"25686",2020,258,68,19,862.91,862.89,6.24,0,0.15,0,0.00998715277777778,2020-09-14,1,44,1003
"25687",2020,258,69,20,43.5,43.32,0.14,0,0.18,0,0.000501388888888889,2020-09-14,1,34,1002
"25688",2020,258,70,21,940.22,939.56,6.24,0,0.8,0,0.010874537037037,2020-09-14,1,24,1001
"25690",2020,259,51,2,59.45,59.19,0.3,0,0.26,0,0.000685069444444444,2020-09-15,1,214,1005
"25691",2020,259,51,2,59.45,59.19,0.3,0,0.26,0,0.000685069444444444,2020-09-15,1,214,1015
"25692",2020,259,52,3,29.18,29.05,0.09,0,0.12,0,0,2020-09-15,0,204,1023
"25693",2020,259,53,4,27.01,26.95,0.05,0,0.06,0,0,2020-09-15,0,194,1024
"25694",2020,259,54,5,66.14,66.01,0.21,0,0.13,0,0.00076400462962963,2020-09-15,1,184,1017
"25695",2020,259,54,5,66.14,66.01,0.21,0,0.13,0,0.00076400462962963,2020-09-15,1,184,1022
"25696",2020,259,55,6,83.8,83.5,0.74,0,0.3,0,0.000966435185185185,2020-09-15,1,174,1016
"25697",2020,259,55,6,83.8,83.5,0.74,0,0.3,0,0.000966435185185185,2020-09-15,1,174,1025
"25698",2020,259,56,7,171.23,170.95,0.64,0,0.28,0,0.00197858796296296,2020-09-15,1,164,1020
"25699",2020,259,57,8,82.79,82.49,0.74,0,0.32,0,0.00095474537037037,2020-09-15,1,154,1021
"25700",2020,259,58,9,311.27,310.48,2.76,0,0.82,0,0.00359351851851852,2020-09-15,1,144,1019
"25701",2020,259,59,10,437.46,436.62,3.49,0,0.88,0,0.00505347222222222,2020-09-15,1,134,1013
"25702",2020,259,60,11,513.23,512.21,4.38,0,1.06,0,0.00592835648148148,2020-09-15,1,124,1004
"25703",2020,259,61,12,67.94,67.78,0.36,0,0.16,0,0.000784490740740741,2020-09-15,1,114,1018
"25704",2020,259,62,13,21.63,21.59,0.02,0,0.04,0,0,2020-09-15,0,104,1014
"25705",2020,259,63,14,101.52,101.35,0.29,0,0.17,0,0.00117303240740741,2020-09-15,1,94,1011
"25706",2020,259,64,15,25.03,24.94,0.04,0,0.09,0,0,2020-09-15,0,84,1006
"25707",2020,259,64,15,25.03,24.94,0.04,0,0.09,0,0,2020-09-15,0,84,1010
"25708",2020,259,64,15,25.03,24.94,0.04,0,0.09,0,0,2020-09-15,0,84,1012
"25709",2020,259,65,16,110.48,110.1,0.77,0,0.39,0,0.00127430555555556,2020-09-15,1,74,1009
"25710",2020,259,66,17,152.45,152.29,0.33,0,0.17,0,0.00176261574074074,2020-09-15,1,64,1008
"25711",2020,259,67,18,335.81,334.74,3.84,0,1.1,0,0.00387430555555556,2020-09-15,1,54,1007
"25712",2020,259,68,19,850.61,850.5,6.18,0,0.17,0,0.00984375,2020-09-15,1,44,1003
"25713",2020,259,69,20,42.79,42.6,0.14,0,0.18,0,0,2020-09-15,0,34,1002
"25714",2020,259,70,21,927.09,926.28,6.18,0,0.87,0,0.0107208333333333,2020-09-15,1,24,1001
"25716",2020,260,51,2,58.56,58.36,0.3,0,0.2,0,0.000675462962962963,2020-09-16,1,214,1005
"25717",2020,260,51,2,58.56,58.36,0.3,0,0.2,0,0.000675462962962963,2020-09-16,1,214,1015
"25718",2020,260,52,3,28.37,28.28,0.09,0,0.09,0,0,2020-09-16,0,204,1023
"25719",2020,260,53,4,26.7,26.66,0.05,0,0.04,0,0,2020-09-16,0,194,1024
"25720",2020,260,54,5,64.15,64.03,0.21,0,0.13,0,0.000741087962962963,2020-09-16,1,184,1017
"25721",2020,260,54,5,64.15,64.03,0.21,0,0.13,0,0.000741087962962963,2020-09-16,1,184,1022
"25722",2020,260,55,6,83.79,83.51,0.74,0,0.28,0,0.000966550925925926,2020-09-16,1,174,1016
"25723",2020,260,55,6,83.79,83.51,0.74,0,0.28,0,0.000966550925925926,2020-09-16,1,174,1025
"25724",2020,260,56,7,168.67,168.41,0.64,0,0.27,0,0.00194918981481481,2020-09-16,1,164,1020
"25725",2020,260,57,8,82.22,81.92,0.73,0,0.3,0,0.000948148148148148,2020-09-16,1,154,1021
"25726",2020,260,58,9,308.17,307.42,2.74,0,0.77,0,0.00355810185185185,2020-09-16,1,144,1019
"25727",2020,260,59,10,433.56,432.77,3.47,0,0.82,0,0.00500891203703704,2020-09-16,1,134,1013
"25728",2020,260,60,11,509.37,508.39,4.36,0,1,0,0.00588414351851852,2020-09-16,1,124,1004
"25729",2020,260,61,12,67.93,67.78,0.36,0,0.15,0,0.000784490740740741,2020-09-16,1,114,1018
"25730",2020,260,62,13,21.41,21.37,0.02,0,0.04,0,0,2020-09-16,0,104,1014
"25731",2020,260,63,14,101.27,101.11,0.29,0,0.16,0,0.00117025462962963,2020-09-16,1,94,1011
"25732",2020,260,64,15,25,24.91,0.04,0,0.09,0,0,2020-09-16,0,84,1006
"25733",2020,260,64,15,25,24.91,0.04,0,0.09,0,0,2020-09-16,0,84,1010
"25734",2020,260,64,15,25,24.91,0.04,0,0.09,0,0,2020-09-16,0,84,1012
"25735",2020,260,65,16,109.71,109.35,0.76,0,0.36,0,0.001265625,2020-09-16,1,74,1009
"25736",2020,260,66,17,151.45,151.3,0.32,0,0.16,0,0.00175115740740741,2020-09-16,1,64,1008
"25737",2020,260,67,18,333.37,332.35,3.82,0,1.03,0,0.00384664351851852,2020-09-16,1,54,1007
"25738",2020,260,68,19,844.41,844.29,6.15,0,0.16,0,0.009771875,2020-09-16,1,44,1003
"25739",2020,260,69,20,41.53,41.35,0.14,0,0.18,0,0,2020-09-16,0,34,1002
"25740",2020,260,70,21,919.62,918.84,6.14,0,0.82,0,0.0106347222222222,2020-09-16,1,24,1001
"25742",2020,261,51,2,57.72,57.56,0.3,0,0.16,0,0.000666203703703704,2020-09-17,1,214,1005
"25743",2020,261,51,2,57.72,57.56,0.3,0,0.16,0,0.000666203703703704,2020-09-17,1,214,1015
"25744",2020,261,52,3,27.84,27.79,0.09,0,0.06,0,0,2020-09-17,0,204,1023
"25745",2020,261,53,4,26.3,26.28,0.05,0,0.03,0,0,2020-09-17,0,194,1024
"25746",2020,261,54,5,62.9,62.8,0.21,0,0.1,0,0.000726851851851852,2020-09-17,1,184,1017
"25747",2020,261,54,5,62.9,62.8,0.21,0,0.1,0,0.000726851851851852,2020-09-17,1,184,1022
"25748",2020,261,55,6,83.66,83.44,0.74,0,0.22,0,0.000965740740740741,2020-09-17,1,174,1016
"25749",2020,261,55,6,83.66,83.44,0.74,0,0.22,0,0.000965740740740741,2020-09-17,1,174,1025
"25750",2020,261,56,7,166.84,166.64,0.63,0,0.21,0,0.0019287037037037,2020-09-17,1,164,1020
"25751",2020,261,57,8,82.21,81.98,0.73,0,0.24,0,0.000948842592592593,2020-09-17,1,154,1021
"25752",2020,261,58,9,306.45,305.87,2.73,0,0.6,0,0.00354016203703704,2020-09-17,1,144,1019
"25753",2020,261,59,10,431.21,430.58,3.45,0,0.64,0,0.00498356481481481,2020-09-17,1,134,1013
"25754",2020,261,60,11,506.77,506.01,4.34,0,0.77,0,0.00585659722222222,2020-09-17,1,124,1004
"25755",2020,261,61,12,67.7,67.59,0.36,0,0.12,0,0.000782291666666667,2020-09-17,1,114,1018
"25756",2020,261,62,13,21.39,21.37,0.02,0,0.02,0,0,2020-09-17,0,104,1014
"25757",2020,261,63,14,100.77,100.64,0.28,0,0.12,0,0.00116481481481481,2020-09-17,1,94,1011
"25758",2020,261,64,15,24.79,24.75,0.04,0,0.04,0,0,2020-09-17,0,84,1006
"25759",2020,261,64,15,24.79,24.75,0.04,0,0.04,0,0,2020-09-17,0,84,1010
"25760",2020,261,64,15,24.79,24.75,0.04,0,0.04,0,0,2020-09-17,0,84,1012
"25761",2020,261,65,16,108.25,107.97,0.75,0,0.28,0,0.00124965277777778,2020-09-17,1,74,1009
"25762",2020,261,66,17,149.59,149.47,0.32,0,0.12,0,0.00172997685185185,2020-09-17,1,64,1008
"25763",2020,261,67,18,331.07,330.29,3.8,0,0.8,0,0.00382280092592593,2020-09-17,1,54,1007
"25764",2020,261,68,19,839.97,839.87,6.13,0,0.12,0,0.00972071759259259,2020-09-17,1,44,1003
"25765",2020,261,69,20,39.92,39.84,0.13,0,0.09,0,0,2020-09-17,0,34,1002
"25766",2020,261,70,21,913.69,913.08,6.12,0,0.63,0,0.0105680555555556,2020-09-17,1,24,1001
"25768",2020,262,51,2,57.22,57.02,0.29,0,0.2,0,0.000659953703703704,2020-09-18,1,214,1005
"25769",2020,262,51,2,57.22,57.02,0.29,0,0.2,0,0.000659953703703704,2020-09-18,1,214,1015
"25770",2020,262,52,3,27.32,27.25,0.09,0,0.07,0,0,2020-09-18,0,204,1023
"25771",2020,262,53,4,25.81,25.78,0.05,0,0.04,0,0,2020-09-18,0,194,1024
"25772",2020,262,54,5,61.86,61.74,0.2,0,0.12,0,0.000714583333333333,2020-09-18,1,184,1017
"25773",2020,262,54,5,61.86,61.74,0.2,0,0.12,0,0.000714583333333333,2020-09-18,1,184,1022
"25774",2020,262,55,6,82.52,82.25,0.74,0,0.27,0,0.000951967592592593,2020-09-18,1,174,1016
"25775",2020,262,55,6,82.52,82.25,0.74,0,0.27,0,0.000951967592592593,2020-09-18,1,174,1025
"25776",2020,262,56,7,164.2,163.95,0.63,0,0.26,0,0.00189756944444444,2020-09-18,1,164,1020
"25777",2020,262,57,8,81.76,81.46,0.73,0,0.3,0,0.000942824074074074,2020-09-18,1,154,1021
"25778",2020,262,58,9,303.24,302.51,2.71,0,0.75,0,0.00350127314814815,2020-09-18,1,144,1019
"25779",2020,262,59,10,427.28,426.5,3.43,0,0.81,0,0.00493634259259259,2020-09-18,1,134,1013
"25780",2020,262,60,11,501.36,500.41,4.31,0,0.98,0,0.00579178240740741,2020-09-18,1,124,1004
"25781",2020,262,61,12,67.09,66.94,0.35,0,0.15,0,0.000774768518518518,2020-09-18,1,114,1018
"25782",2020,262,62,13,21.25,21.23,0.02,0,0.03,0,0,2020-09-18,0,104,1014
"25783",2020,262,63,14,99.46,99.31,0.28,0,0.15,0,0.0011494212962963,2020-09-18,1,94,1011
"25784",2020,262,64,15,24.47,24.42,0.04,0,0.05,0,0,2020-09-18,0,84,1006
"25785",2020,262,64,15,24.47,24.42,0.04,0,0.05,0,0,2020-09-18,0,84,1010
"25786",2020,262,64,15,24.47,24.42,0.04,0,0.05,0,0,2020-09-18,0,84,1012
"25787",2020,262,65,16,106.07,105.72,0.74,0,0.36,0,0.00122361111111111,2020-09-18,1,74,1009
"25788",2020,262,66,17,146.52,146.37,0.32,0,0.15,0,0.00169409722222222,2020-09-18,1,64,1008
"25789",2020,262,67,18,326.62,325.65,3.76,0,1.01,0,0.00376909722222222,2020-09-18,1,54,1007
"25790",2020,262,68,19,829.73,829.63,6.07,0,0.15,0,0.00960219907407408,2020-09-18,1,44,1003
"25791",2020,262,69,20,38.08,37.98,0.13,0,0.11,0,0,2020-09-18,0,34,1002
"25792",2020,262,70,21,901.59,900.85,6.06,0,0.8,0,0.0104265046296296,2020-09-18,1,24,1001
"25794",2020,263,51,2,57.2,57,0.29,0,0.2,0,0.000659722222222222,2020-09-19,1,214,1005
"25795",2020,263,51,2,57.2,57,0.29,0,0.2,0,0.000659722222222222,2020-09-19,1,214,1015
"25796",2020,263,52,3,26.83,26.75,0.09,0,0.07,0,0,2020-09-19,0,204,1023
"25797",2020,263,53,4,25.15,25.11,0.05,0,0.04,0,0,2020-09-19,0,194,1024
"25798",2020,263,54,5,60.7,60.58,0.2,0,0.12,0,0.000701157407407407,2020-09-19,1,184,1017
"25799",2020,263,54,5,60.7,60.58,0.2,0,0.12,0,0.000701157407407407,2020-09-19,1,184,1022
"25800",2020,263,55,6,80.47,80.21,0.73,0,0.27,0,0.000928356481481481,2020-09-19,1,174,1016
"25801",2020,263,55,6,80.47,80.21,0.73,0,0.27,0,0.000928356481481481,2020-09-19,1,174,1025
"25802",2020,263,56,7,160.98,160.73,0.62,0,0.26,0,0.00186030092592593,2020-09-19,1,164,1020
"25803",2020,263,57,8,80.15,79.86,0.72,0,0.29,0,0.000924305555555556,2020-09-19,1,154,1021
"25804",2020,263,58,9,298.42,297.71,2.67,0,0.74,0,0.00344571759259259,2020-09-19,1,144,1019
"25805",2020,263,59,10,422.03,421.26,3.4,0,0.8,0,0.00487569444444444,2020-09-19,1,134,1013
"25806",2020,263,60,11,494.2,493.27,4.27,0,0.97,0,0.00570914351851852,2020-09-19,1,124,1004
"25807",2020,263,61,12,66.13,65.99,0.35,0,0.15,0,0.000763773148148148,2020-09-19,1,114,1018
"25808",2020,263,62,13,20.77,20.75,0.02,0,0.03,0,0,2020-09-19,0,104,1014
"25809",2020,263,63,14,97.5,97.35,0.28,0,0.15,0,0.00112673611111111,2020-09-19,1,94,1011
"25810",2020,263,64,15,24.06,24.01,0.04,0,0.05,0,0,2020-09-19,0,84,1006
"25811",2020,263,64,15,24.06,24.01,0.04,0,0.05,0,0,2020-09-19,0,84,1010
"25812",2020,263,64,15,24.06,24.01,0.04,0,0.05,0,0,2020-09-19,0,84,1012
"25813",2020,263,65,16,104.13,103.79,0.74,0,0.35,0,0.00120127314814815,2020-09-19,1,74,1009
"25814",2020,263,66,17,143.65,143.5,0.31,0,0.15,0,0.00166087962962963,2020-09-19,1,64,1008
"25815",2020,263,67,18,321.7,320.74,3.72,0,1,0,0.00371226851851852,2020-09-19,1,54,1007
"25816",2020,263,68,19,817.68,817.59,6.01,0,0.15,0,0.00946284722222222,2020-09-19,1,44,1003
"25817",2020,263,69,20,36.46,36.35,0.13,0,0.11,0,0,2020-09-19,0,34,1002
"25818",2020,263,70,21,887.92,887.19,5.99,0,0.79,0,0.0102684027777778,2020-09-19,1,24,1001
"25820",2020,264,51,2,57.01,56.83,0.29,0,0.17,0,0.00065775462962963,2020-09-20,1,214,1005
"25821",2020,264,51,2,57.01,56.83,0.29,0,0.17,0,0.00065775462962963,2020-09-20,1,214,1015
"25822",2020,264,52,3,26.63,26.57,0.09,0,0.06,0,0,2020-09-20,0,204,1023
"25823",2020,264,53,4,24.2,24.17,0.05,0,0.03,0,0,2020-09-20,0,194,1024
"25824",2020,264,54,5,59.58,59.48,0.2,0,0.11,0,0.000688425925925926,2020-09-20,1,184,1017
"25825",2020,264,54,5,59.58,59.48,0.2,0,0.11,0,0.000688425925925926,2020-09-20,1,184,1022
"25826",2020,264,55,6,78.32,78.1,0.72,0,0.24,0,0.000903935185185185,2020-09-20,1,174,1016
"25827",2020,264,55,6,78.32,78.1,0.72,0,0.24,0,0.000903935185185185,2020-09-20,1,174,1025
"25828",2020,264,56,7,157.74,157.53,0.61,0,0.23,0,0.00182326388888889,2020-09-20,1,164,1020
"25829",2020,264,57,8,78.03,77.78,0.71,0,0.26,0,0.000900231481481481,2020-09-20,1,154,1021
"25830",2020,264,58,9,293.01,292.4,2.64,0,0.65,0,0.00338425925925926,2020-09-20,1,144,1019
"25831",2020,264,59,10,415.55,414.89,3.36,0,0.7,0,0.00480196759259259,2020-09-20,1,134,1013
"25832",2020,264,60,11,485.9,485.1,4.23,0,0.85,0,0.00561458333333333,2020-09-20,1,124,1004
"25833",2020,264,61,12,65.01,64.89,0.34,0,0.13,0,0.000751041666666667,2020-09-20,1,114,1018
"25834",2020,264,62,13,20.08,20.06,0.02,0,0.02,0,0,2020-09-20,0,104,1014
"25835",2020,264,63,14,95.22,95.09,0.27,0,0.13,0,0.0011005787037037,2020-09-20,1,94,1011
"25836",2020,264,64,15,23.36,23.31,0.04,0,0.05,0,0,2020-09-20,0,84,1006
"25837",2020,264,64,15,23.36,23.31,0.04,0,0.05,0,0,2020-09-20,0,84,1010
"25838",2020,264,64,15,23.36,23.31,0.04,0,0.05,0,0,2020-09-20,0,84,1012
"25839",2020,264,65,16,102.47,102.17,0.73,0,0.31,0,0.00118252314814815,2020-09-20,1,74,1009
"25840",2020,264,66,17,140.85,140.73,0.31,0,0.13,0,0.00162881944444444,2020-09-20,1,64,1008
"25841",2020,264,67,18,315.65,314.83,3.67,0,0.88,0,0.00364386574074074,2020-09-20,1,54,1007
"25842",2020,264,68,19,803.47,803.41,5.94,0,0.13,0,0.00929872685185185,2020-09-20,1,44,1003
"25843",2020,264,69,20,34.8,34.7,0.12,0,0.1,0,0,2020-09-20,0,34,1002
"25844",2020,264,70,21,872.09,871.47,5.92,0,0.69,0,0.0100864583333333,2020-09-20,1,24,1001
"25846",2020,265,51,2,55.84,55.61,0.29,0,0.24,0,0.000643634259259259,2020-09-21,1,214,1005
"25847",2020,265,51,2,55.84,55.61,0.29,0,0.24,0,0.000643634259259259,2020-09-21,1,214,1015
"25848",2020,265,52,3,26.54,26.46,0.09,0,0.09,0,0,2020-09-21,0,204,1023
"25849",2020,265,53,4,23.14,23.1,0.05,0,0.04,0,0,2020-09-21,0,194,1024
"25850",2020,265,54,5,58.4,58.26,0.2,0,0.14,0,0.000674305555555555,2020-09-21,1,184,1017
"25851",2020,265,54,5,58.4,58.26,0.2,0,0.14,0,0.000674305555555555,2020-09-21,1,184,1022
"25852",2020,265,55,6,75.58,75.27,0.7,0,0.32,0,0.000871180555555556,2020-09-21,1,174,1016
"25853",2020,265,55,6,75.58,75.27,0.7,0,0.32,0,0.000871180555555556,2020-09-21,1,174,1025
"25854",2020,265,56,7,153.47,153.18,0.6,0,0.31,0,0.00177291666666667,2020-09-21,1,164,1020
"25855",2020,265,57,8,75.82,75.48,0.7,0,0.35,0,0.000873611111111111,2020-09-21,1,154,1021
"25856",2020,265,58,9,285.26,284.43,2.59,0,0.88,0,0.00329201388888889,2020-09-21,1,144,1019
"25857",2020,265,59,10,404.83,403.94,3.3,0,0.94,0,0.00467523148148148,2020-09-21,1,134,1013
"25858",2020,265,60,11,472.7,471.63,4.15,0,1.15,0,0.00545868055555556,2020-09-21,1,124,1004
"25859",2020,265,61,12,62.88,62.71,0.33,0,0.17,0,0.000725810185185185,2020-09-21,1,114,1018
"25860",2020,265,62,13,19.29,19.26,0.02,0,0.03,0,0,2020-09-21,0,104,1014
"25861",2020,265,63,14,91.82,91.65,0.27,0,0.18,0,0.00106076388888889,2020-09-21,1,94,1011
"25862",2020,265,64,15,22.26,22.19,0.04,0,0.06,0,0,2020-09-21,0,84,1006
"25863",2020,265,64,15,22.26,22.19,0.04,0,0.06,0,0,2020-09-21,0,84,1010
"25864",2020,265,64,15,22.26,22.19,0.04,0,0.06,0,0,2020-09-21,0,84,1012
"25865",2020,265,65,16,101.05,100.64,0.72,0,0.42,0,0.00116481481481481,2020-09-21,1,74,1009
"25866",2020,265,66,17,138.11,137.94,0.31,0,0.18,0,0.00159652777777778,2020-09-21,1,64,1008
"25867",2020,265,67,18,307.36,306.24,3.6,0,1.19,0,0.00354444444444444,2020-09-21,1,54,1007
"25868",2020,265,68,19,781.18,781.12,5.82,0,0.18,0,0.00904074074074074,2020-09-21,1,44,1003
"25869",2020,265,69,20,32.16,32.03,0.12,0,0.13,0,0,2020-09-21,0,34,1002
"25870",2020,265,70,21,846.91,846.09,5.79,0,0.94,0,0.00979270833333333,2020-09-21,1,24,1001
"25872",2020,266,51,2,54.05,53.83,0.28,0,0.22,0,0.000623032407407407,2020-09-22,1,214,1005
"25873",2020,266,51,2,54.05,53.83,0.28,0,0.22,0,0.000623032407407407,2020-09-22,1,214,1015
"25874",2020,266,52,3,26.2,26.12,0.08,0,0.08,0,0,2020-09-22,0,204,1023
"25875",2020,266,53,4,22.17,22.13,0.04,0,0.04,0,0,2020-09-22,0,194,1024
"25876",2020,266,54,5,57.09,56.96,0.19,0,0.13,0,0.000659259259259259,2020-09-22,1,184,1017
"25877",2020,266,54,5,57.09,56.96,0.19,0,0.13,0,0.000659259259259259,2020-09-22,1,184,1022
"25878",2020,266,55,6,72.41,72.13,0.68,0,0.3,0,0.000834837962962963,2020-09-22,1,174,1016
"25879",2020,266,55,6,72.41,72.13,0.68,0,0.3,0,0.000834837962962963,2020-09-22,1,174,1025
"25880",2020,266,56,7,148.53,148.26,0.58,0,0.29,0,0.00171597222222222,2020-09-22,1,164,1020
"25881",2020,266,57,8,73.8,73.48,0.69,0,0.33,0,0.000850462962962963,2020-09-22,1,154,1021
"25882",2020,266,58,9,276.46,275.69,2.53,0,0.82,0,0.00319085648148148,2020-09-22,1,144,1019
"25883",2020,266,59,10,392.8,391.99,3.23,0,0.88,0,0.0045369212962963,2020-09-22,1,134,1013
"25884",2020,266,60,11,458.55,457.57,4.06,0,1.07,0,0.00529594907407407,2020-09-22,1,124,1004
"25885",2020,266,61,12,60.9,60.75,0.33,0,0.16,0,0.000703125,2020-09-22,1,114,1018
"25886",2020,266,62,13,18.55,18.52,0.02,0,0.03,0,0,2020-09-22,0,104,1014
"25887",2020,266,63,14,88.92,88.75,0.26,0,0.17,0,0.00102719907407407,2020-09-22,1,94,1011
"25888",2020,266,64,15,21.34,21.28,0.04,0,0.06,0,0,2020-09-22,0,84,1006
"25889",2020,266,64,15,21.34,21.28,0.04,0,0.06,0,0,2020-09-22,0,84,1010
"25890",2020,266,64,15,21.34,21.28,0.04,0,0.06,0,0,2020-09-22,0,84,1012
"25891",2020,266,65,16,100.7,100.31,0.72,0,0.39,0,0.00116099537037037,2020-09-22,1,74,1009
"25892",2020,266,66,17,136.87,136.71,0.3,0,0.17,0,0.00158229166666667,2020-09-22,1,64,1008
"25893",2020,266,67,18,301.05,299.99,3.55,0,1.1,0,0.00347210648148148,2020-09-22,1,54,1007
"25894",2020,266,68,19,760.63,760.57,5.72,0,0.17,0,0.00880289351851852,2020-09-22,1,44,1003
"25895",2020,266,69,20,30.14,30.02,0.11,0,0.12,0,0,2020-09-22,0,34,1002
"25896",2020,266,70,21,823.11,822.34,5.68,0,0.88,0,0.00951782407407407,2020-09-22,1,24,1001
"25898",2020,267,51,2,52.3,52.14,0.28,0,0.17,0,0.000603472222222222,2020-09-23,1,214,1005
"25899",2020,267,51,2,52.3,52.14,0.28,0,0.17,0,0.000603472222222222,2020-09-23,1,214,1015
"25900",2020,267,52,3,25.65,25.59,0.08,0,0.06,0,0,2020-09-23,0,204,1023
"25901",2020,267,53,4,21.43,21.4,0.04,0,0.03,0,0,2020-09-23,0,194,1024
"25902",2020,267,54,5,55.83,55.73,0.19,0,0.1,0,0.000645023148148148,2020-09-23,1,184,1017
"25903",2020,267,54,5,55.83,55.73,0.19,0,0.1,0,0.000645023148148148,2020-09-23,1,184,1022
"25904",2020,267,55,6,69.91,69.7,0.66,0,0.23,0,0.000806712962962963,2020-09-23,1,174,1016
"25905",2020,267,55,6,69.91,69.7,0.66,0,0.23,0,0.000806712962962963,2020-09-23,1,174,1025
"25906",2020,267,56,7,144.26,144.05,0.57,0,0.22,0,0.00166724537037037,2020-09-23,1,164,1020
"25907",2020,267,57,8,71.76,71.52,0.68,0,0.25,0,0.000827777777777778,2020-09-23,1,154,1021
"25908",2020,267,58,9,267.74,267.16,2.48,0,0.63,0,0.00309212962962963,2020-09-23,1,144,1019
"25909",2020,267,59,10,380.89,380.28,3.16,0,0.68,0,0.00440138888888889,2020-09-23,1,134,1013
"25910",2020,267,60,11,445.46,444.73,3.98,0,0.82,0,0.00514733796296296,2020-09-23,1,124,1004
"25911",2020,267,61,12,58.97,58.85,0.32,0,0.13,0,0.000681134259259259,2020-09-23,1,114,1018
"25912",2020,267,62,13,18.13,18.11,0.02,0,0.02,0,0,2020-09-23,0,104,1014
"25913",2020,267,63,14,86.27,86.14,0.26,0,0.13,0,0.000996990740740741,2020-09-23,1,94,1011
"25914",2020,267,64,15,20.54,20.49,0.04,0,0.05,0,0,2020-09-23,0,84,1006
"25915",2020,267,64,15,20.54,20.49,0.04,0,0.05,0,0,2020-09-23,0,84,1010
"25916",2020,267,64,15,20.54,20.49,0.04,0,0.05,0,0,2020-09-23,0,84,1012
"25917",2020,267,65,16,99.72,99.42,0.72,0,0.3,0,0.00115069444444444,2020-09-23,1,74,1009
"25918",2020,267,66,17,135.2,135.07,0.3,0,0.13,0,0.00156331018518519,2020-09-23,1,64,1008
"25919",2020,267,67,18,294.83,294.03,3.5,0,0.85,0,0.003403125,2020-09-23,1,54,1007
"25920",2020,267,68,19,741.6,741.57,5.62,0,0.13,0,0.00858298611111111,2020-09-23,1,44,1003
"25921",2020,267,69,20,29.68,29.58,0.11,0,0.09,0,0,2020-09-23,0,34,1002
"25922",2020,267,70,21,801.51,800.94,5.58,0,0.67,0,0.00927013888888889,2020-09-23,1,24,1001
"25924",2020,268,51,2,51.55,52,0.27,0,-0.44,0,0.000601851851851852,2020-09-24,1,214,1005
"25925",2020,268,51,2,51.55,52,0.27,0,-0.44,0,0.000601851851851852,2020-09-24,1,214,1015
"25926",2020,268,52,3,25.42,25.56,0.08,0,-0.14,0,0,2020-09-24,0,204,1023
"25927",2020,268,53,4,21.46,21.53,0.04,0,-0.08,0,0,2020-09-24,0,194,1024
