,coords.x1,coords.x2,Permanent_Identifier,X,FID,Shape,Id,ORIG_FID,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode...11,FlowDir,WBArea_Permanent_Identifier,FType,FCode,MainPath,InNetwork,VisibilityFilter,NHDPlusID,VPUID,Enabled,OBJECTID_2,NHDPlusID_2,StreamLevel...24,StreamOrder...25,StreamCalculator...26,FromNode...27,ToNode...28,HydrologicSequence...29,LevelPathIdentifier...30,PathLength...31,TerminalPathIdentifier...32,UpstreamCumulativeStreamKm...33,DivergenceCode...34,IsHeadwater...35,IsNetworkEnd...36,UpstreamMainPathLevelPathID...37,UpstreamMainPathHydroSeq...38,DownstreamMainPathStreamLevel...39,DownstreamMainPathLevelPathID...40,DownstreamMainPathHydroSeq...41,DownstreamMinorHydroSequence...42,DownstreamDrainageCount...43,FromMeasure...44,ToMeasure...45,ReachCode...46,HasReturningDivergence...47,ThinnerCode...48,VPUIn...49,VPUOut...50,AreaSqKm...51,TotalDrainageAreaSqKm...52,DivergenceRoutedDrainAreaSqKm...53,MaximumElevationRaw...54,MinimumElevationRaw...55,MaximumElevationSmoothed...56,MinimumElevationSmoothed...57,Slope...58,SlopeLengthKm...59,IsElevationFixed...60,HeadwaterType...61,HeadwaterNodeDrainageAreaSqKm...62,StatusFlag...63,VPUID_3,Shape_Length,OBJECTID_3,NHDPlusID_3,StreamLevel...68,StreamOrder...69,StreamCalculator...70,FromNode...71,ToNode...72,HydrologicSequence...73,LevelPathIdentifier...74,PathLength...75,TerminalPathIdentifier...76,UpstreamCumulativeStreamKm...77,DivergenceCode...78,IsHeadwater...79,IsNetworkEnd...80,UpstreamMainPathLevelPathID...81,UpstreamMainPathHydroSeq...82,DownstreamMainPathStreamLevel...83,DownstreamMainPathLevelPathID...84,DownstreamMainPathHydroSeq...85,DownstreamMinorHydroSequence...86,DownstreamDrainageCount...87,FromMeasure...88,ToMeasure...89,ReachCode...90,HasReturningDivergence...91,ThinnerCode...92,VPUIn...93,VPUOut...94,AreaSqKm...95,TotalDrainageAreaSqKm...96,DivergenceRoutedDrainAreaSqKm...97,MaximumElevationRaw...98,MinimumElevationRaw...99,MaximumElevationSmoothed...100,MinimumElevationSmoothed...101,Slope...102,SlopeLengthKm...103,IsElevationFixed...104,HeadwaterType...105,HeadwaterNodeDrainageAreaSqKm...106,StatusFlag...107,VPUID_2,...111,...112,row_count,Q_multiplier,slope,,,
488,-121.946364,45.793883,2044,228,811,Point,0,96,1/4/18,2,NA,NA,0.051114,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,237512,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.961256,5.50003e+13,2.452243,0,0,0,5.50004e+13,5.50004e+13,6,5.50004e+13,5.50004e+13,0,1,88.826134,97.636688,1.70701e+13,0,0,0,0,0.0016,0.4859,0.4859,-9998,48019,48464,48214,0.04891,0.051114,0,0,0,A,1707,0.000503,237512,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.961256,5.50003e+13,2.452243,0,0,0,5.50004e+13,5.50004e+13,6,5.50004e+13,5.50004e+13,0,1,88.826134,97.636688,1.70701e+13,0,0,0,0,0.0016,0.4859,0.4859,-9998,48019,48464,48214,0.04891,0.051114,0,0,0,A,1707,NA,NA,488,0.057567611,0.212557807,,,
489,-121.95387,45.778129,2045,376,812,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,489,0.004610328,0.476337252,,,
490,-121.953847,45.778372,2045,377,813,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,490,0.005142578,0.493059706,,,
491,-121.953936,45.778602,2045,378,814,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,491,0.005663353,0.454234002,,,
492,-121.954032,45.778824,2045,379,815,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,492,0.006170268,0.439472886,,,
493,-121.954176,45.779012,2045,380,816,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,493,0.006636442,0.509357418,,,
494,-121.954379,45.779165,2045,381,817,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,494,0.007092718,0.509357418,,,
495,-121.954534,45.779352,2045,382,818,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,495,0.007565177,0.465282985,,,
496,-121.954478,45.779591,2045,383,819,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,496,0.008094496,0.330456903,,,
497,-121.954347,45.779799,2045,384,820,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,497,0.008591273,0.365447853,,,
498,-121.954278,45.780031,2045,385,821,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,498,0.009109182,0.283585345,,,
499,-121.954279,45.780082,2045,386,822,Point,0,97,1/4/18,2,NA,NA,0.242473,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,0.002373,98749,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.814704,5.50003e+13,0.433481,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,73.114807,1.70701e+13,0,0,0,0,0.03,0.0694,0.0694,-9998,59708,68917,60250,0.357442,0.242473,1,0,0,A,1707,NA,NA,499,0.009220655,0.283585345,,,
500,-121.930971,45.79153,2046,597,823,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,500,0.991343342,0.022667415,,,
501,-121.930763,45.79166,2046,598,824,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,501,0.991526359,0.025844066,,,
502,-121.930555,45.791796,2046,599,825,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,502,0.991713173,0.020303203,,,
503,-121.930337,45.791925,2046,600,826,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,503,0.991900527,0.023755836,,,
504,-121.930157,45.792091,2046,601,827,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,504,0.992095956,0.020019143,,,
505,-121.92997,45.792256,2046,602,828,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,505,0.992293459,0.020019143,,,
506,-121.929734,45.792342,2046,603,829,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,506,0.992468061,0.018905966,,,
507,-121.929483,45.792385,2046,604,830,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,507,0.992637621,0.021509871,,,
508,-121.929232,45.792347,2046,605,831,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,508,0.992806128,0.02447616,,,
509,-121.928979,45.792327,2046,606,832,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,509,0.99297319,0.031641829,,,
510,-121.92875,45.792241,2046,607,833,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,510,0.993143732,0.037884217,,,
511,-121.928505,45.792219,2046,608,834,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,511,0.993305808,0.038977579,,,
512,-121.928299,45.792361,2046,609,835,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,512,0.993495571,0.037220315,,,
513,-121.92811,45.792505,2046,610,836,Point,0,99,1/4/18,2,1522756,Martha Creek,0.298366,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,0.00345,51072,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,266.789126,5.50003e+13,38.668305,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,44.856209,52.683571,1.70701e+13,0,0,0,0,0.0524,6.4079,6.4079,-9998,34621,35305,34621,0.022925,0.298366,0,0,0,A,1707,NA,NA,513,0.993678935,0.038272692,,,
